member_id,height_cm,weight_kg,goal,diet_type,food_id,food_name,meal_type,calories,protein_g,carbs_g,fat_g
50,172.16,73.76,fat_loss,vegetarian,36,"Curd + Seeds",snack,190.00,12.00,12.00,10.00
50,172.16,73.76,fat_loss,vegetarian,37,"Peanut Butter Toast",snack,230.00,9.00,28.00,10.00
51,178.31,62.28,fat_loss,vegetarian,1,"Oats + Milk + Banana",breakfast,380.00,15.00,62.00,9.00
51,178.31,62.28,fat_loss,vegetarian,2,"Vegetable Poha + Curd",breakfast,320.00,11.00,48.00,9.00
51,178.31,62.28,fat_loss,vegetarian,3,"Paneer Sandwich",breakfast,410.00,22.00,42.00,16.00
51,178.31,62.28,fat_loss,vegetarian,4,"Moong Dal Chilla",breakfast,300.00,18.00,38.00,8.00
51,178.31,62.28,fat_loss,vegetarian,5,"Greek Yogurt + Fruit",breakfast,250.00,18.00,30.00,6.00
51,178.31,62.28,fat_loss,vegetarian,6,"Besan Chilla + Curd",breakfast,330.00,19.00,40.00,9.00
51,178.31,62.28,fat_loss,vegetarian,7,"Vegetable Upma",breakfast,310.00,10.00,48.00,9.00
51,178.31,62.28,fat_loss,vegetarian,8,"Peanut Butter Toast + Milk",breakfast,420.00,18.00,45.00,18.00
51,178.31,62.28,fat_loss,vegetarian,45,"Paneer + Roti + Vegetables",dinner,520.00,30.00,55.00,18.00
51,178.31,62.28,fat_loss,vegetarian,46,"Dal + Roti + Salad",dinner,470.00,19.00,64.00,12.00
51,178.31,62.28,fat_loss,vegetarian,47,"Tofu + Rice + Vegetables",dinner,500.00,27.00,62.00,14.00
51,178.31,62.28,fat_loss,vegetarian,48,"Paneer Vegetable Bowl",dinner,480.00,29.00,42.00,18.00
51,178.31,62.28,fat_loss,vegetarian,49,"Khichdi + Curd",dinner,450.00,18.00,62.00,10.00
51,178.31,62.28,fat_loss,vegetarian,50,"Chole + Roti",dinner,480.00,18.00,67.00,11.00
51,178.31,62.28,fat_loss,vegetarian,51,"Soya Chunk Curry + Roti",dinner,500.00,32.00,55.00,12.00
51,178.31,62.28,fat_loss,vegetarian,16,"Dal + Rice + Salad",lunch,520.00,20.00,78.00,12.00
51,178.31,62.28,fat_loss,vegetarian,17,"Paneer Rice Bowl",lunch,560.00,28.00,65.00,18.00
51,178.31,62.28,fat_loss,vegetarian,18,"Rajma Rice + Salad",lunch,510.00,21.00,76.00,9.00
51,178.31,62.28,fat_loss,vegetarian,19,"Chole + Roti + Salad",lunch,500.00,19.00,70.00,12.00
51,178.31,62.28,fat_loss,vegetarian,20,"Paneer Roti Bowl",lunch,540.00,30.00,58.00,19.00
51,178.31,62.28,fat_loss,vegetarian,21,"Vegetable Khichdi + Curd",lunch,480.00,18.00,68.00,12.00
51,178.31,62.28,fat_loss,vegetarian,22,"Tofu Rice Bowl",lunch,510.00,27.00,62.00,15.00
51,178.31,62.28,fat_loss,vegetarian,23,"Dal + Roti + Vegetables",lunch,490.00,19.00,66.00,13.00
51,178.31,62.28,fat_loss,vegetarian,32,"Greek Yogurt + Nuts",snack,220.00,15.00,15.00,11.00
51,178.31,62.28,fat_loss,vegetarian,33,"Paneer Cubes + Fruit",snack,240.00,18.00,20.00,10.00
51,178.31,62.28,fat_loss,vegetarian,34,"Milk + Banana",snack,210.00,9.00,34.00,5.00
51,178.31,62.28,fat_loss,vegetarian,35,"Roasted Chana + Fruit",snack,200.00,10.00,32.00,4.00
51,178.31,62.28,fat_loss,vegetarian,36,"Curd + Seeds",snack,190.00,12.00,12.00,10.00
51,178.31,62.28,fat_loss,vegetarian,37,"Peanut Butter Toast",snack,230.00,9.00,28.00,10.00
52,184.39,67.01,fat_loss,vegan,9,"Tofu Scramble + Toast",breakfast,350.00,20.00,38.00,13.00
52,184.39,67.01,fat_loss,vegan,10,"Overnight Oats + Soy Milk",breakfast,360.00,16.00,55.00,10.00
52,184.39,67.01,fat_loss,vegan,11,"Chickpea Breakfast Bowl",breakfast,370.00,17.00,54.00,9.00
52,184.39,67.01,fat_loss,vegan,12,"Peanut Butter Banana Toast",breakfast,390.00,14.00,52.00,15.00
52,184.39,67.01,fat_loss,vegan,52,"Tofu Stir Fry + Rice",dinner,490.00,26.00,65.00,13.00
